Record_ID,Date,Day_Name,City,Area_Type,Citizen_ID,Age_Group,Work_Mode,Temperature_C,Rainfall_mm,AQI,Traffic_Level,Average_Traffic_Speed_kmh,Primary_Transport,Public_Transport_Usage_Minutes,Electricity_Consumption_kWh,Water_Consumption_Liters,Internet_Usage_GB,Online_Food_Orders,Daily_Spending_INR,Hospital_Visits,Emergency_Complaints,Work_Hours,Outdoor_Activity_Hours,Happiness_Score,Service_Satisfaction,Weekend,Month,Year,Day,Month_Name,Quarter
REC037887,2023-03-23,Thursday,Mumbai,Residential,CIT372460,35-44,Hybrid,35.4,0.5,51.0,Low,52.9,Metro,23,17.18,189,2.25,2,1351.23,0,0,8.3,0.0,6.6,6.1,No,3,2023,23,March,1
REC037888,2025-11-15,Saturday,Chennai,Residential,CIT522690,35-44,Office,28.5,0.8,69.0,Medium,34.0,Walking/Cycling,0,6.91,135,5.02,1,1249.22,0,0,7.5,2.6,7.6,5.7,Yes,11,2025,15,November,4
REC037889,2025-04-03,Thursday,Hyderabad,Residential,CIT914236,25-34,Other,31.1,1.1,114.0,Severe,7.1,Auto,0,14.53,113,8.33,1,2286.25,0,0,5.1,1.5,6.7,7.5,No,4,2025,3,April,2
REC037890,2025-04-13,Sunday,Mumbai,Commercial,CIT423967,25-34,Hybrid,33.8,0.1,102.0,Medium,22.8,Cab,0,11.09,189,6.79,3,1189.56,0,0,5.5,0.3,5.6,5.1,Yes,4,2025,13,April,2
REC037891,2025-07-27,Sunday,Jaipur,Mixed Use,CIT438628,55+,Hybrid,32.5,9.2,132.0,Medium,36.1,Walking/Cycling,0,10.25,109,5.65,2,162.18,0,0,6.1,1.9,8.9,7.6,Yes,7,2025,27,July,3
REC037892,2023-01-08,Sunday,Delhi,Mixed Use,CIT334128,45-54,Office,15.9,2.1,168.0,Low,48.2,Private Vehicle,0,7.62,243,2.9,1,118.32,0,0,9.8,1.6,7.4,8.0,Yes,1,2023,8,January,1
REC037893,2025-03-21,Friday,Mumbai,Residential,CIT151137,45-54,Work From Home,31.9,0.3,84.0,Severe,6.5,Private Vehicle,0,11.38,121,3.39,0,1393.05,0,0,8.2,2.5,7.1,7.7,No,3,2025,21,March,1
REC037894,2025-05-30,Friday,Pune,Mixed Use,CIT601037,25-34,Office,30.6,0.8,73.0,Medium,32.8,Walking/Cycling,0,8.98,146,4.74,1,960.07,0,0,8.7,1.6,7.3,7.0,No,5,2025,30,May,2
REC037895,2024-10-05,Saturday,Pune,Commercial,CIT122125,45-54,Work From Home,22.7,1.4,115.0,Low,37.7,Metro,115,6.33,141,6.56,1,1866.47,0,0,9.5,5.2,10.0,10.0,Yes,10,2024,5,October,4
REC037896,2023-09-29,Friday,Delhi,Residential,CIT659821,18-24,Student,29.7,13.6,185.0,Severe,6.7,Private Vehicle,0,9.48,156,5.39,1,2032.77,0,0,7.0,0.7,7.8,8.5,No,9,2023,29,September,3
REC037897,2025-09-19,Friday,Hyderabad,Commercial,CIT103470,55+,Student,37.0,1.2,20.0,Low,44.5,Metro,76,12.72,151,1.82,0,872.41,0,0,5.7,2.3,7.9,8.1,No,9,2025,19,September,3
REC037898,2025-04-20,Sunday,Bengaluru,Industrial,CIT854387,35-44,Office,31.1,1.1,65.0,Medium,37.7,Cab,0,10.31,119,4.09,1,221.08,0,0,7.2,1.5,8.5,9.6,Yes,4,2025,20,April,2
REC037899,2023-12-14,Thursday,Jaipur,Industrial,CIT262048,35-44,Office,20.9,1.2,166.0,High,20.3,Auto,0,10.17,113,5.38,1,171.04,0,0,10.1,2.6,7.8,7.6,No,12,2023,14,December,4
REC037900,2023-11-02,Thursday,Delhi,Residential,CIT395861,45-54,Office,20.8,1.2,149.0,Severe,9.3,Bus,45,9.69,188,1.18,1,696.25,0,0,10.3,1.6,6.9,9.5,No,11,2023,2,November,4
REC037901,2024-12-27,Friday,Mumbai,Industrial,CIT980967,35-44,Work From Home,24.1,0.4,138.0,High,13.7,Private Vehicle,0,6.81,141,3.24,1,1878.01,0,0,8.6,3.6,8.3,9.2,No,12,2024,27,December,4
REC037902,2023-07-22,Saturday,Mumbai,Mixed Use,CIT970818,45-54,Hybrid,27.7,4.0,114.0,High,20.3,Private Vehicle,0,11.44,133,2.52,1,917.35,0,0,6.1,1.8,8.7,8.0,Yes,7,2023,22,July,3
REC037903,2024-08-04,Sunday,Delhi,Industrial,CIT932726,25-34,Office,30.3,10.6,188.0,High,21.5,Auto,0,9.98,182,2.07,1,1289.86,0,0,9.0,2.5,8.0,7.2,Yes,8,2024,4,August,3
REC037904,2023-06-13,Tuesday,Bengaluru,Residential,CIT940883,25-34,Student,31.3,3.7,69.0,High,14.4,Metro,22,8.95,305,3.9,0,202.84,0,0,4.9,1.2,6.7,6.4,No,6,2023,13,June,2
REC037905,2025-12-24,Wednesday,Delhi,Industrial,CIT846867,55+,Hybrid,21.0,1.1,252.0,Severe,10.4,Cab,0,10.35,164,3.87,1,676.96,1,0,8.9,0.4,5.8,5.4,No,12,2025,24,December,4
REC037906,2025-12-09,Tuesday,Hyderabad,Residential,CIT197725,25-34,Student,17.8,0.3,51.0,Severe,11.7,Bus,107,10.22,92,7.32,1,1554.46,0,0,5.1,3.0,7.1,8.6,No,12,2025,9,December,4
REC037907,2024-02-27,Tuesday,Kolkata,Residential,CIT709616,18-24,Office,21.8,3.2,114.0,Low,45.3,Auto,0,7.52,133,0.75,0,463.05,0,0,9.3,2.8,6.5,7.9,No,2,2024,27,February,1
REC037908,2024-04-26,Friday,Pune,Residential,CIT845397,35-44,Other,26.1,2.0,81.0,High,21.7,Private Vehicle,0,7.05,204,3.14,1,178.92,0,0,2.6,2.0,7.9,7.3,No,4,2024,26,April,2
REC037909,2024-03-04,Monday,Mumbai,Residential,CIT831566,18-24,Hybrid,31.3,0.8,122.0,Medium,27.7,Private Vehicle,0,6.53,90,1.29,3,2071.16,0,1,8.3,1.9,7.6,8.2,No,3,2024,4,March,1
REC037910,2024-01-28,Sunday,Hyderabad,Residential,CIT205121,25-34,Work From Home,21.1,1.5,84.0,Low,45.4,Auto,0,7.09,217,6.16,1,768.03,0,0,8.3,0.8,6.8,7.7,Yes,1,2024,28,January,1
REC037911,2025-04-16,Wednesday,Pune,Commercial,CIT167933,18-24,Other,33.8,0.1,96.0,High,10.1,Cab,0,9.84,263,0.52,1,1012.12,0,0,2.5,1.9,7.0,7.0,No,4,2025,16,April,2
REC037912,2025-08-30,Saturday,Pune,Commercial,CIT357972,25-34,Student,31.1,1.6,82.0,Low,41.9,Cab,0,8.91,150,1.25,0,935.82,0,0,4.3,1.5,7.4,9.9,Yes,8,2025,30,August,3
REC037913,2023-03-02,Thursday,Jaipur,Mixed Use,CIT712970,18-24,Hybrid,30.7,5.4,139.0,Low,54.8,Metro,52,11.61,122,4.2,0,648.5,0,0,5.6,0.9,7.8,8.6,No,3,2023,2,March,1
REC037914,2024-02-26,Monday,Jaipur,Mixed Use,CIT191324,25-34,Other,22.8,1.2,137.0,High,11.8,Private Vehicle,0,8.19,46,6.42,0,1216.33,0,0,5.2,2.6,8.2,8.5,No,2,2024,26,February,1
REC037915,2023-09-09,Saturday,Kolkata,Residential,CIT689274,35-44,Hybrid,24.1,21.4,164.0,Medium,35.7,Metro,101,4.61,137,3.93,2,1858.51,0,0,6.4,0.0,6.9,6.8,Yes,9,2023,9,September,3
REC037916,2023-08-14,Monday,Mumbai,Residential,CIT662048,25-34,Work From Home,32.6,11.5,28.0,High,22.2,Metro,82,12.62,123,3.4,1,1255.16,0,0,7.0,1.2,7.0,7.0,No,8,2023,14,August,3
REC037917,2024-12-14,Saturday,Chennai,Mixed Use,CIT162997,25-34,Student,23.7,6.3,135.0,Medium,36.2,Auto,0,13.78,140,3.97,0,1328.26,0,0,3.4,1.0,8.3,8.6,Yes,12,2024,14,December,4
REC037918,2024-11-25,Monday,Delhi,Commercial,CIT738434,25-34,Student,17.3,0.5,184.0,High,23.8,Private Vehicle,0,9.17,164,5.05,1,1271.46,0,0,3.6,3.4,6.7,7.2,No,11,2024,25,November,4
REC037919,2025-02-10,Monday,Chennai,Commercial,CIT358679,45-54,Work From Home,24.9,2.9,98.0,High,10.4,Bus,118,10.68,128,4.46,0,924.55,0,0,7.6,2.9,7.2,7.0,No,2,2025,10,February,1
REC037920,2023-07-18,Tuesday,Kolkata,Commercial,CIT875397,45-54,Hybrid,38.1,26.4,103.0,Medium,36.9,Auto,0,13.51,90,4.32,0,990.12,0,0,5.0,2.1,7.9,6.3,No,7,2023,18,July,3
REC037921,2024-12-18,Wednesday,Hyderabad,Residential,CIT609766,18-24,Hybrid,28.7,0.6,98.0,Low,41.6,Private Vehicle,0,8.35,174,5.76,0,207.15,0,0,6.5,1.9,8.2,5.7,No,12,2024,18,December,4
REC037922,2025-05-30,Friday,Delhi,Mixed Use,CIT373210,55+,Other,31.3,0.5,190.0,Low,52.5,Bus,98,9.79,145,1.97,1,351.53,0,1,4.9,1.2,6.3,5.6,No,5,2025,30,May,2
REC037923,2024-12-25,Wednesday,Mumbai,Residential,CIT198671,25-34,Hybrid,17.1,1.5,39.0,Medium,32.4,Private Vehicle,0,4.69,127,5.7,0,1035.93,0,0,8.1,2.4,5.4,5.4,No,12,2024,25,December,4
REC037924,2024-06-29,Saturday,Mumbai,Mixed Use,CIT944427,35-44,Work From Home,39.4,11.6,124.0,Medium,37.5,Metro,70,12.16,212,0.1,0,1415.54,0,0,9.5,2.2,7.8,7.0,Yes,6,2024,29,June,2
REC037925,2024-04-26,Friday,Pune,Residential,CIT881004,25-34,Hybrid,29.8,0.3,89.0,Medium,35.7,Cab,0,9.14,99,3.47,1,1636.34,0,0,8.5,2.7,8.8,9.3,No,4,2024,26,April,2
REC037926,2024-06-11,Tuesday,Bengaluru,Residential,CIT205291,18-24,Hybrid,32.7,4.4,126.0,Low,52.1,Cab,0,11.21,58,4.84,2,1471.11,0,0,6.4,1.4,8.1,7.4,No,6,2024,11,June,2
REC037927,2024-11-16,Saturday,Bengaluru,Industrial,CIT635767,25-34,Work From Home,15.0,1.0,145.0,Low,43.2,Bus,62,12.42,180,5.87,1,1025.91,0,0,9.1,1.9,10.0,9.4,Yes,11,2024,16,November,4
REC037928,2024-09-13,Friday,Delhi,Residential,CIT651396,55+,Other,29.4,2.9,157.0,High,14.4,Auto,0,5.29,157,4.57,3,1032.67,0,0,6.4,2.2,6.8,7.2,No,9,2024,13,September,3
REC037929,2025-03-04,Tuesday,Hyderabad,Residential,CIT118429,45-54,Student,29.2,0.2,92.0,Medium,32.7,Private Vehicle,0,7.67,169,6.54,0,233.3,0,0,4.9,0.9,7.6,6.0,No,3,2025,4,March,1
REC037930,2024-12-25,Wednesday,Hyderabad,Residential,CIT641703,18-24,Office,22.3,1.6,117.0,Medium,24.4,Cab,0,10.06,164,1.37,0,1638.04,0,0,9.9,3.4,8.1,7.7,No,12,2024,25,December,4
REC037931,2024-09-09,Monday,Pune,Mixed Use,CIT385385,35-44,Other,24.0,0.5,84.0,Severe,12.4,Auto,0,10.85,47,4.83,0,238.75,0,0,6.6,2.4,7.1,6.4,No,9,2024,9,September,3
REC037932,2024-05-13,Monday,Jaipur,Commercial,CIT549839,45-54,Student,28.5,0.6,167.0,Low,37.8,Private Vehicle,0,14.08,149,0.44,0,50.0,0,0,6.9,1.0,8.0,7.7,No,5,2024,13,May,2
REC037933,2024-02-08,Thursday,Bengaluru,Industrial,CIT944748,35-44,Other,19.3,0.8,128.0,Low,54.6,Bus,82,10.53,142,7.08,0,1129.33,0,0,7.9,4.2,9.6,10.0,No,2,2024,8,February,1
REC037934,2024-11-18,Monday,Delhi,Mixed Use,CIT295978,35-44,Office,16.1,0.9,145.0,Severe,5.5,Metro,105,7.02,117,1.51,1,714.72,0,0,8.2,1.5,5.0,4.8,No,11,2024,18,November,4
REC037935,2025-10-07,Tuesday,Jaipur,Industrial,CIT133600,18-24,Other,24.5,0.3,178.0,Medium,34.3,Private Vehicle,0,5.89,142,4.39,1,511.8,0,0,7.7,2.5,9.2,8.3,No,10,2025,7,October,4
REC037936,2023-02-15,Wednesday,Jaipur,Residential,CIT348761,35-44,Office,22.5,5.9,126.0,High,14.8,Private Vehicle,0,9.38,157,2.74,1,2240.18,0,0,8.4,2.3,8.2,6.4,No,2,2023,15,February,1
REC037937,2024-06-06,Thursday,Kolkata,Commercial,CIT239273,45-54,Hybrid,32.9,3.7,84.0,Severe,6.1,Metro,96,14.78,136,3.12,0,1497.77,0,0,5.9,2.2,6.5,6.3,No,6,2024,6,June,2
REC037938,2024-09-18,Wednesday,Hyderabad,Residential,CIT310783,35-44,Office,26.3,5.1,98.0,High,23.3,Bus,58,7.93,86,4.51,1,1583.5,0,0,8.9,2.3,7.6,6.0,No,9,2024,18,September,3
REC037939,2025-08-14,Thursday,Pune,Residential,CIT482722,25-34,Hybrid,31.0,1.6,84.0,Medium,30.5,Private Vehicle,0,5.36,150,3.74,0,627.5,0,0,7.1,2.5,7.2,8.5,No,8,2025,14,August,3
REC037940,2025-11-29,Saturday,Chennai,Industrial,CIT377388,35-44,Hybrid,23.2,1.0,145.0,Low,50.6,Bus,59,14.17,113,3.14,1,1310.35,0,0,6.5,3.4,8.7,9.3,Yes,11,2025,29,November,4
REC037941,2024-09-20,Friday,Mumbai,Residential,CIT473648,35-44,Student,29.8,16.9,100.0,Severe,12.3,Cab,0,10.69,115,2.24,1,202.89,0,0,6.7,3.1,8.3,9.0,No,9,2024,20,September,3
REC037942,2024-02-04,Sunday,Pune,Industrial,CIT641875,35-44,Work From Home,16.8,0.0,85.0,Low,39.4,Walking/Cycling,0,6.08,113,4.54,0,1186.08,0,0,8.4,3.5,6.5,6.3,Yes,2,2024,4,February,1
REC037943,2025-05-30,Friday,Jaipur,Residential,CIT115236,55+,Office,27.5,0.8,164.0,Low,53.5,Cab,0,10.71,118,2.29,0,444.56,0,0,10.3,3.1,7.7,8.4,No,5,2025,30,May,2
REC037944,2025-12-27,Saturday,Mumbai,Residential,CIT428395,18-24,Office,24.9,1.8,111.0,Medium,37.3,Bus,68,7.51,108,1.62,1,1588.02,0,0,7.7,0.7,7.7,7.1,Yes,12,2025,27,December,4
REC037945,2024-04-13,Saturday,Kolkata,Residential,CIT772335,35-44,Work From Home,37.2,1.2,170.0,Medium,22.3,Auto,0,14.31,197,1.98,0,1279.17,0,0,6.6,1.7,7.1,6.8,Yes,4,2024,13,April,2
REC037946,2024-07-29,Monday,Mumbai,Mixed Use,CIT310786,45-54,Work From Home,28.8,8.5,88.0,High,13.3,Auto,0,11.1,223,5.12,0,793.89,0,0,7.6,2.7,7.5,6.2,No,7,2024,29,July,3
REC037947,2025-05-13,Tuesday,Hyderabad,Residential,CIT880710,25-34,Work From Home,29.6,1.1,58.0,Low,46.0,Metro,25,7.95,150,3.76,0,1153.72,0,0,7.9,2.2,8.4,7.6,No,5,2025,13,May,2
REC037948,2023-02-08,Wednesday,Delhi,Residential,CIT470642,18-24,Hybrid,20.8,2.4,198.0,Low,54.8,Cab,0,8.06,259,2.19,1,1010.57,0,0,6.7,2.2,10.0,10.0,No,2,2023,8,February,1
REC037949,2024-01-18,Thursday,Hyderabad,Residential,CIT354316,25-34,Work From Home,17.1,0.3,64.0,Severe,10.8,Private Vehicle,0,4.76,157,2.78,0,1723.76,0,0,9.9,3.5,7.3,6.5,No,1,2024,18,January,1
REC037950,2025-02-11,Tuesday,Chennai,Residential,CIT458794,25-34,Hybrid,29.7,3.5,102.0,High,15.2,Metro,91,13.48,114,4.79,0,1206.13,0,0,8.9,2.4,7.9,7.5,No,2,2025,11,February,1
REC037951,2025-06-11,Wednesday,Hyderabad,Residential,CIT599761,25-34,Student,34.5,0.4,123.0,Severe,5.5,Cab,0,11.22,114,3.93,0,991.02,0,0,6.0,3.4,8.6,8.1,No,6,2025,11,June,2
REC037952,2025-07-14,Monday,Delhi,Commercial,CIT502675,25-34,Work From Home,29.2,14.2,134.0,Severe,12.0,Cab,0,13.33,147,2.11,0,990.45,0,0,9.8,0.0,6.2,7.6,No,7,2025,14,July,3
REC037953,2024-05-17,Friday,Bengaluru,Residential,CIT585665,25-34,Student,28.5,0.1,80.0,Low,53.2,Auto,0,10.67,177,2.82,1,1695.01,0,0,6.1,1.4,8.1,7.9,No,5,2024,17,May,2
REC037954,2025-12-16,Tuesday,Hyderabad,Commercial,CIT253067,35-44,Work From Home,21.1,0.5,151.0,Low,36.9,Private Vehicle,0,7.51,185,5.51,2,1912.32,0,0,8.2,1.0,8.5,8.2,No,12,2025,16,December,4
REC037955,2025-04-10,Thursday,Jaipur,Residential,CIT718690,45-54,Work From Home,29.6,5.8,66.0,Medium,29.7,Bus,48,10.62,160,5.31,0,647.57,0,0,7.0,0.0,5.7,5.6,No,4,2025,10,April,2
REC037956,2025-04-01,Tuesday,Hyderabad,Residential,CIT592413,45-54,Work From Home,31.8,0.9,119.0,Medium,36.6,Bus,59,12.58,221,3.75,3,1670.27,0,1,7.2,2.5,7.1,6.4,No,4,2025,1,April,2
REC037957,2024-10-31,Thursday,Mumbai,Residential,CIT406350,25-34,Work From Home,28.4,0.6,138.0,Severe,4.2,Bus,78,13.87,94,2.41,1,1128.8,0,0,6.6,3.5,8.3,8.1,No,10,2024,31,October,4
REC037958,2023-07-20,Thursday,Jaipur,Commercial,CIT663719,25-34,Other,29.5,22.8,112.0,Low,40.3,Cab,0,13.45,161,0.1,0,1614.26,0,0,5.1,3.5,9.2,8.7,No,7,2023,20,July,3
REC037959,2024-05-29,Wednesday,Pune,Residential,CIT614415,45-54,Student,32.2,1.6,139.0,Low,52.7,Bus,89,16.21,143,5.74,0,836.31,0,0,4.8,2.2,7.1,7.2,No,5,2024,29,May,2
REC037960,2023-02-20,Monday,Mumbai,Commercial,CIT667817,35-44,Office,33.9,1.8,120.0,Low,35.3,Auto,0,8.57,124,6.56,0,851.32,0,0,10.9,3.4,8.0,6.1,No,2,2023,20,February,1
REC037961,2024-01-08,Monday,Chennai,Commercial,CIT785692,35-44,Office,18.9,2.0,40.0,Severe,7.2,Cab,0,11.81,149,4.34,0,619.15,0,0,9.7,2.7,7.6,9.3,No,1,2024,8,January,1
REC037962,2024-10-27,Sunday,Chennai,Industrial,CIT639624,35-44,Hybrid,23.4,0.0,124.0,Low,40.7,Private Vehicle,0,14.4,136,3.77,1,1413.85,0,0,6.4,0.2,5.7,4.7,Yes,10,2024,27,October,4
REC037963,2023-06-15,Thursday,Hyderabad,Residential,CIT563311,25-34,Work From Home,36.4,18.2,85.0,Medium,37.1,Walking/Cycling,0,6.04,201,0.1,0,726.63,0,0,8.0,2.3,10.0,10.0,No,6,2023,15,June,2
REC037964,2024-10-17,Thursday,Kolkata,Industrial,CIT817989,18-24,Work From Home,24.7,0.6,144.0,Severe,8.9,Cab,0,8.14,151,4.3,0,50.0,0,0,6.5,2.0,6.7,6.9,No,10,2024,17,October,4
REC037965,2024-09-14,Saturday,Pune,Commercial,CIT923680,35-44,Student,26.5,23.7,104.0,High,23.5,Walking/Cycling,0,7.23,175,0.1,1,290.88,0,0,4.3,0.4,6.8,7.7,Yes,9,2024,14,September,3
REC037966,2025-03-02,Sunday,Kolkata,Mixed Use,CIT923581,45-54,Student,27.3,1.6,169.0,Low,50.2,Metro,30,9.75,207,4.52,0,933.63,0,0,3.2,2.7,8.2,8.2,Yes,3,2025,2,March,1
REC037967,2025-02-03,Monday,Mumbai,Residential,CIT580415,45-54,Office,19.7,2.4,125.0,Low,48.4,Cab,0,13.41,173,6.66,1,526.62,0,0,9.7,0.5,5.5,6.4,No,2,2025,3,February,1
REC037968,2023-10-17,Tuesday,Hyderabad,Residential,CIT115395,45-54,Hybrid,23.2,2.5,53.0,Severe,9.6,Walking/Cycling,0,7.52,186,2.2,1,1220.24,0,0,7.5,2.6,6.9,5.7,No,10,2023,17,October,4
REC037969,2023-11-04,Saturday,Pune,Mixed Use,CIT883518,35-44,Hybrid,16.1,2.9,52.0,Low,54.8,Bus,46,9.79,224,5.96,0,1456.15,0,0,7.6,1.6,7.3,7.0,Yes,11,2023,4,November,4
REC037970,2023-10-28,Saturday,Pune,Mixed Use,CIT391035,55+,Student,20.1,0.2,152.0,Low,39.1,Cab,0,6.35,121,5.05,0,1407.33,0,0,6.4,3.0,8.0,8.3,Yes,10,2023,28,October,4
REC037971,2025-05-15,Thursday,Delhi,Residential,CIT607395,25-34,Student,33.5,0.6,150.0,Severe,11.8,Private Vehicle,0,13.46,189,6.2,0,425.22,0,0,4.4,2.3,7.2,9.1,No,5,2025,15,May,2
REC037972,2023-12-15,Friday,Chennai,Mixed Use,CIT875558,18-24,Work From Home,25.9,1.2,85.0,Medium,26.9,Walking/Cycling,0,12.29,156,3.17,1,1137.46,0,0,8.1,3.6,7.2,7.5,No,12,2023,15,December,4
REC037973,2023-10-12,Thursday,Jaipur,Commercial,CIT157797,25-34,Student,23.3,0.3,150.0,Medium,35.5,Metro,103,13.59,160,4.36,2,1092.82,0,0,4.8,1.8,8.2,7.9,No,10,2023,12,October,4
REC037974,2023-09-14,Thursday,Mumbai,Residential,CIT316118,55+,Office,28.7,0.5,120.0,Severe,10.3,Private Vehicle,0,9.09,196,5.86,0,1464.94,0,0,9.9,1.9,9.5,9.3,No,9,2023,14,September,3
REC037975,2024-05-22,Wednesday,Mumbai,Mixed Use,CIT308320,25-34,Student,28.3,0.8,178.0,Low,49.5,Metro,112,7.17,218,3.97,1,1399.96,0,0,4.3,4.1,9.7,7.5,No,5,2024,22,May,2
REC037976,2025-07-25,Friday,Bengaluru,Commercial,CIT810981,25-34,Student,27.2,2.8,89.0,Medium,33.6,Metro,29,6.04,168,0.52,1,1222.71,0,0,5.8,2.2,7.1,7.5,No,7,2025,25,July,3
REC037977,2023-09-04,Monday,Jaipur,Residential,CIT175988,35-44,Other,22.1,9.9,144.0,High,16.0,Metro,26,9.12,182,2.83,0,1327.69,0,0,3.1,0.7,5.6,5.1,No,9,2023,4,September,3
REC037978,2025-04-09,Wednesday,Jaipur,Residential,CIT537094,25-34,Work From Home,31.7,3.9,146.0,Low,36.5,Private Vehicle,0,13.76,134,3.3,0,674.66,0,0,9.7,0.0,6.6,5.3,No,4,2025,9,April,2
REC037979,2025-04-23,Wednesday,Delhi,Commercial,CIT510235,25-34,Office,28.6,0.3,182.0,Low,42.5,Private Vehicle,0,6.19,71,3.99,2,1634.54,0,0,8.7,0.8,6.1,6.5,No,4,2025,23,April,2
REC037980,2025-04-17,Thursday,Jaipur,Residential,CIT804851,25-34,Work From Home,30.2,2.3,174.0,Medium,32.7,Auto,0,10.89,213,2.97,0,1497.92,0,0,9.7,3.5,7.7,9.4,No,4,2025,17,April,2
REC037981,2025-10-26,Sunday,Chennai,Mixed Use,CIT533501,25-34,Work From Home,26.7,2.9,82.0,Low,37.1,Auto,0,15.41,70,6.8,0,50.0,0,0,6.2,1.5,8.3,7.6,Yes,10,2025,26,October,4
REC037982,2023-04-06,Thursday,Bengaluru,Residential,CIT252424,35-44,Office,22.5,0.9,24.0,Low,54.6,Bus,69,4.47,227,9.1,2,2073.22,0,0,9.1,1.6,8.0,9.7,No,4,2023,6,April,2
REC037983,2024-12-24,Tuesday,Delhi,Residential,CIT817547,45-54,Work From Home,24.6,3.5,186.0,Low,47.6,Walking/Cycling,0,11.52,152,5.04,2,1903.21,0,0,8.7,4.5,7.4,7.4,No,12,2024,24,December,4
REC037984,2024-01-30,Tuesday,Chennai,Commercial,CIT937896,25-34,Hybrid,21.4,3.4,52.0,Severe,8.3,Auto,0,13.15,154,0.1,1,752.82,0,0,8.8,3.3,8.8,7.6,No,1,2024,30,January,1
REC037985,2023-09-12,Tuesday,Delhi,Commercial,CIT817398,35-44,Hybrid,24.3,1.1,161.0,Low,42.8,Walking/Cycling,0,8.63,200,4.08,0,410.89,0,0,8.1,1.2,8.3,8.3,No,9,2023,12,September,3
REC037986,2024-03-21,Thursday,Kolkata,Residential,CIT708876,35-44,Student,30.4,3.4,141.0,High,12.4,Private Vehicle,0,10.05,74,6.1,0,935.66,0,0,3.6,1.4,6.1,7.2,No,3,2024,21,March,1
REC037987,2024-03-31,Sunday,Chennai,Residential,CIT233276,35-44,Office,31.9,8.0,187.0,Low,45.1,Cab,0,9.81,114,3.18,1,919.84,0,0,10.8,0.2,7.8,7.9,Yes,3,2024,31,March,1
REC037988,2024-11-19,Tuesday,Mumbai,Residential,CIT135002,18-24,Work From Home,21.5,0.9,129.0,Medium,35.9,Private Vehicle,0,10.32,53,5.17,0,919.27,0,0,8.0,0.7,8.4,7.2,No,11,2024,19,November,4
REC037989,2025-07-29,Tuesday,Kolkata,Residential,CIT589995,25-34,Other,33.6,10.0,63.0,Severe,4.3,Private Vehicle,0,13.28,137,5.65,2,527.4,0,0,0.3,0.3,7.1,8.2,No,7,2025,29,July,3
REC037990,2024-10-19,Saturday,Hyderabad,Residential,CIT221969,45-54,Hybrid,23.6,1.3,119.0,Medium,29.2,Metro,36,6.44,183,0.95,0,388.5,0,0,5.7,2.9,8.5,8.1,Yes,10,2024,19,October,4
REC037991,2025-01-26,Sunday,Chennai,Mixed Use,CIT998534,25-34,Student,26.2,3.4,169.0,Medium,30.8,Private Vehicle,0,13.75,47,1.8,1,887.21,0,0,4.8,2.8,7.2,7.7,Yes,1,2025,26,January,1
REC037992,2024-04-14,Sunday,Jaipur,Residential,CIT426431,18-24,Student,19.9,1.3,175.0,Medium,36.4,Metro,67,10.59,178,8.03,0,744.29,0,0,4.2,3.0,7.5,8.7,Yes,4,2024,14,April,2
REC037993,2025-07-14,Monday,Mumbai,Residential,CIT901741,35-44,Hybrid,34.5,3.9,121.0,Severe,5.3,Private Vehicle,0,7.44,149,0.1,0,2223.73,0,0,7.5,1.1,6.9,6.7,No,7,2025,14,July,3
REC037994,2024-05-27,Monday,Pune,Residential,CIT962494,18-24,Work From Home,27.9,4.2,145.0,High,23.5,Bus,72,7.31,83,2.73,1,814.45,0,0,7.6,2.1,7.9,8.2,No,5,2024,27,May,2
REC037995,2023-10-07,Saturday,Mumbai,Residential,CIT119767,18-24,Other,22.0,0.3,133.0,High,23.3,Metro,70,10.63,104,1.56,1,702.89,0,1,3.8,1.9,5.1,6.6,Yes,10,2023,7,October,4
REC037996,2024-11-13,Wednesday,Delhi,Mixed Use,CIT761585,25-34,Student,23.4,0.1,197.0,Severe,11.1,Bus,63,11.95,193,1.59,0,759.07,0,0,6.9,2.6,7.1,5.5,No,11,2024,13,November,4
REC037997,2025-12-02,Tuesday,Chennai,Commercial,CIT455302,25-34,Other,20.6,0.1,94.0,Severe,13.5,Metro,49,9.25,128,2.75,1,1813.86,0,0,6.3,1.9,6.7,5.8,No,12,2025,2,December,4
REC037998,2024-03-27,Wednesday,Jaipur,Mixed Use,CIT968125,35-44,Work From Home,26.0,0.0,114.0,Medium,33.1,Private Vehicle,0,9.31,123,6.04,1,709.73,0,0,6.6,2.1,8.6,8.2,No,3,2024,27,March,1
REC037999,2024-05-01,Wednesday,Mumbai,Residential,CIT269366,25-34,Hybrid,36.7,2.4,67.0,Severe,6.0,Metro,115,10.93,74,2.85,1,1110.91,0,0,8.8,2.6,6.7,7.9,No,5,2024,1,May,2
REC038000,2023-01-29,Sunday,Chennai,Commercial,CIT117171,18-24,Other,20.9,2.0,89.0,Low,36.8,Metro,27,15.6,119,0.81,0,919.39,0,0,4.5,2.8,8.0,9.0,Yes,1,2023,29,January,1
REC038001,2025-03-01,Saturday,Chennai,Mixed Use,CIT683049,18-24,Office,24.8,0.3,64.0,Low,52.3,Private Vehicle,0,8.39,85,2.14,0,1556.48,0,0,8.2,0.3,9.6,10.0,Yes,3,2025,1,March,1
